Tue Jun 11 10:33:10 2024    stats_profiling.raw

         80899264 function calls (80517487 primitive calls) in 212.103 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       99    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/figure.py:100(add)
      130    0.000    0.000    0.006    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/legend.py:1095(_get_anchored_bbox)
       89    0.000    0.000    0.002    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/ticker.py:2155(view_limits)
       25    0.000    0.000    0.010    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/mpl_toolkits/mplot3d/axes3d.py:2504(set_title)
       99    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/spines.py:541(from_dict)
       69    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/colors.py:479(<setcomp>)
      830    0.000    0.000    0.000    0.000 {method 'startswith' of 'str' objects}
      303    0.000    0.000    0.000    0.000 {method 'remove' of 'list' objects}
       36    0.000    0.000    0.003    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/backend_bases.py:2135(get_width_height)
       72    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/linalg/linalg.py:159(_commonType)
      212    0.000    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/markers.py:321(get_capstyle)
      243    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/gridspec.py:191(<listcomp>)
      379    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/_collections_abc.py:862(__init__)
       75    0.000    0.000    0.003    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/mpl_toolkits/mplot3d/axes3d.py:868(_roll_to_vertical)
        4    0.000    0.000    0.002    0.000 /Users/federicasibilla/Documenti/Tesi/SIMULAZIONI/update.py:340(shannon)
       32    0.000    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/lib/function_base.py:2374(_get_ufunc_and_otypes)
       68    0.000    0.000    0.002    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/offsetbox.py:649(set_offset)
        2    0.000    0.000    0.009    0.005 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axes/_axes.py:4460(scatter)
      236    0.000    0.000    0.002    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/colors.py:1256(vmax)
      150    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/mpl_toolkits/mplot3d/axes3d.py:233(_unit_cube)
       71    0.000    0.000    0.002    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/legend.py:662(_set_artist_props)
      133    0.000    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/figure.py:3218(<lambda>)
      202    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/path.py:350(__len__)
        9    0.000    0.000   16.150    1.794 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/figure.py:3120(draw)
      136    0.000    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/ma/core.py:220(_get_dtype_of)
      424    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/enum.py:796(name)
       79    0.000    0.000    0.010    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/PIL/PngImagePlugin.py:1084(write)
      650    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/networkx/classes/coreviews.py:52(__getitem__)
      108    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/backend_bases.py:2156(<genexpr>)
       29    0.000    0.000    2.893    0.100 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/collections.py:969(draw)
      625    0.000    0.000    0.000    0.000 {built-in method pygraphviz._graphviz.agnxtout}
       57    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/posixpath.py:71(join)
      333    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/patches.py:768(rotation_point)
       34    0.000    0.000    0.044    0.001 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/colorbar.py:1167(_reset_locator_formatter_scale)
      194    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/gridspec.py:232(_normalize)
       50    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/scipy/interpolate/_rgi.py:36(_check_dimensionality)
      426    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/lib/arraysetops.py:630(<genexpr>)
       70    0.000    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/artist.py:1025(_set_alpha_for_array)
       20    0.000    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/contextlib.py:533(__exit__)
       68    0.000    0.000    0.002    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/offsetbox.py:778(set_offset)
      109    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/core/shape_base.py:455(<listcomp>)
      264    0.000    0.000    0.000    0.000 {method 'decode' of 'bytes' objects}
      175    0.000    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/mpl_toolkits/mplot3d/axes3d.py:1409(get_zbound)
       25    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/ma/core.py:3346(__setitem__)
       99    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/projections/__init__.py:98(get_projection_class)
       25    0.000    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/mpl_toolkits/mplot3d/axes3d.py:939(mouse_init)
       12    0.000    0.000    0.000    0.000 {method 'randint' of 'numpy.random.mtrand.RandomState' objects}
       68    0.000    0.000    0.002    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/colorbar.py:154(__call__)
       34    0.000    0.000    0.002    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/colorbar.py:135(set_xy)
       35    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/colors.py:839(_set_extremes)
       25    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/_cm.py:135(_g23)
      151    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/cbook/__init__.py:662(clear)
      216    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/spines.py:587(__len__)
       42    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axes/_base.py:320(_getdefaults)
      266    0.000    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/PIL/_binary.py:101(o32be)
      168    0.000    0.000    0.002    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:1710(frozen)
      173    0.000    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/colors.py:944(copy)
      175    0.000    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/ma/core.py:3656(shrink_mask)
       65    0.000    0.000    0.003    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/core/fromnumeric.py:1236(argmin)
        9    0.000    0.000    0.000    0.000 {method '_timer_start' of '_macosx.Timer' objects}
       69    0.000    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/ticker.py:1716(__init__)
       25    0.000    0.000    0.343    0.014 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/collections.py:1149(__init__)
       42    0.000    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/cbook/__init__.py:1630(index_of)
      200    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/container.py:17(__new__)
      879    0.000    0.000    0.000    0.000 {method 'extend' of 'list' objects}
       50    0.000    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/scipy/interpolate/_rgi.py:253(_check_values)
      307    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axis.py:824(_get_autoscale_on)
      136    0.000    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/ma/core.py:199(_recursive_fill_value)
       25    0.000    0.000    0.347    0.014 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/mpl_toolkits/mplot3d/axes3d.py:995(clear)
      173    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/cm.py:84(__iter__)
       14    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:585(_classify_pyc)
       28    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:380(cache_from_source)
       76    0.000    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axes/_base.py:3783(get_ylim)
      156    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:1028(minposy)
      133    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/figure.py:94(bubble)
      225    0.000    0.000    0.000    0.000 {method 'transpose' of 'numpy.ndarray' objects}
       24    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:179(_get_module_lock)
      109    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/core/shape_base.py:447(<setcomp>)
       99    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/rcsetup.py:140(validate_bool)
       34    0.000    0.000    0.019    0.001 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axis.py:2642(set_ticks_position)
       68    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/weakref.py:69(__call__)
       26    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/inspect.py:2920(__init__)
      322    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/cbook/__init__.py:106(__init__)
       32    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/core/shape_base.py:292(hstack)
       34    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/colorbar.py:1354(_normalize_location_orientation)
       68    0.000    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/gridspec.py:697(subgridspec)
       33    0.000    0.000    0.037    0.001 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/pyplot.py:2810(plot)
       66    0.000    0.000    0.017    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/legend_handler.py:87(update_prop)
       40    0.000    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/ma/core.py:4624(ravel)
       84    0.000    0.000    0.013    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axes/_base.py:537(<genexpr>)
     18/7    0.000    0.000    0.118    0.017 <frozen importlib._bootstrap>:987(_find_and_load_unlocked)
      625    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/networkx/classes/reportviews.py:774(<lambda>)
      129    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:126(_path_join)
       83    0.000    0.000    0.004    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/offsetbox.py:422(__init__)
      129    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:128(<listcomp>)
     17/7    0.000    0.000    0.111    0.016 <frozen importlib._bootstrap>:664(_load_unlocked)
        4    0.000    0.000    0.004    0.001 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axes/_base.py:4326(<listcomp>)
       18    0.000    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/backend_bases.py:2178(_switch_canvas_and_return_print_method)
       34    0.000    0.000    0.003    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/colorbar.py:820(update_ticks)
       32    0.000    0.000    0.007    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axes/_base.py:3751(set_ybound)
       17    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:721(spec_from_file_location)
      152    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/ma/core.py:658(<listcomp>)
       34    0.000    0.000    0.006    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/image.py:905(__init__)
       34    0.000    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axis.py:2540(set_label_position)
       25    0.000    0.000    0.002    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/mpl_toolkits/mplot3d/axes3d.py:197(set_top_view)
      211    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axes/_base.py:1803(get_anchor)
        9    0.000    0.000   21.976    2.442 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/figure.py:3220(savefig)
       75    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/mpl_toolkits/mplot3d/art3d.py:34(_norm_text_angle)
       25    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/spines.py:493(__getattr__)
        1    0.000    0.000    0.018    0.018 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/pygraphviz/agraph.py:593(edges)
       34    0.000    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/image.py:294(set_alpha)
      203    0.000    0.000    0.000    0.000 {built-in method builtins.locals}
       34    0.000    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/ma/core.py:4686(reshape)
       99    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/spines.py:538(__init__)
      136    0.000    0.000    0.002    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/offsetbox.py:638(get_transform)
       75    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/mpl_toolkits/mplot3d/axis3d.py:342(<listcomp>)
       99    0.000    0.000    0.116    0.001 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axes/_base.py:1206(_gen_axes_spines)
       18    0.000    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/backend_bases.py:3104(_wait_cursor_for_draw_cm)
      216    0.000    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/_collections_abc.py:865(__len__)
       36    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:983(p1)
       46    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/inspect.py:2637(__init__)
       72    0.000    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/backends/backend_macosx.py:112(<genexpr>)
       91    0.000    0.000    0.184    0.002 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/offsetbox.py:298(get_offset)
      109    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/core/shape_base.py:362(_stack_dispatcher)
      100    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/mpl_toolkits/mplot3d/axes3d.py:467(<genexpr>)
       34    0.000    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/ma/core.py:3437(shape)
      2/1    0.000    0.000    0.046    0.046 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/pyplot.py:212(switch_backend)
        9    0.000    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/figure.py:175(__init__)
      225    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/core/numeric.py:1216(<dictcomp>)
        7    0.000    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axes/_base.py:2854(<listcomp>)
       76    0.000    0.000    0.000    0.000 {method 'astype' of 'numpy.generic' objects}
      134    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/cbook/__init__.py:313(blocked)
       13    0.000    0.000    0.006    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/legend.py:1129(<listcomp>)
        9    0.000    0.000    0.000    0.000 {built-in method PIL._imaging.fill}
        9    0.000    0.000    0.000    0.000 {method 'flush' of '_io.BufferedRandom' objects}
      109    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/core/shape_base.py:443(<listcomp>)
       32    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/linalg/linalg.py:215(_assert_finite)
       70    0.000    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/cm.py:660(changed)
       50    0.000    0.000    0.000    0.000 {built-in method scipy.interpolate.interpnd._ndim_coords_from_arrays}
        9    0.000    0.000    0.002    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/backends/backend_macosx.py:95(resize)
      348    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axis.py:270(get_pad)
       25    0.000    0.000    0.005    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/mpl_toolkits/mplot3d/axes3d.py:1419(set_zbound)
       25    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/mpl_toolkits/mplot3d/proj3d.py:32(world_transformation)
       99    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/rcsetup.py:152(validate_axisbelow)
       64    0.000    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/pathlib.py:615(_make_child)
       24    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:100(acquire)
      172    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/collections.py:473(set_urls)
       17    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:492(_init_module_attrs)
      462    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/scale.py:78(limit_range_for_scale)
      170    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/backend_bases.py:1697(<lambda>)
       34    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/cbook/__init__.py:2051(add)
       25    0.000    0.000    0.003    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/mpl_toolkits/mplot3d/art3d.py:1035(set_facecolor)
      291    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axis.py:828(_set_autoscale_on)
       25    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/mpl_toolkits/mplot3d/axes3d.py:770(view_init)
       30    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/figure.py:3033(get_size_inches)
       14    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axes/_base.py:2877(<listcomp>)
       18    0.000    0.000    0.002    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/backend_bases.py:1308(__init__)
      462    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/artist.py:898(get_clip_path)
       32    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/lib/function_base.py:5563(append)
      376    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axis.py:1652(<dictcomp>)
      130    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:293(p0)
       12    0.000    0.000    0.085    0.007 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/backends/backend_agg.py:405(get_renderer)
       68    0.000    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/image.py:321(changed)
      652    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/networkx/classes/coreviews.py:43(__init__)
      450    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/core/numeric.py:1125(_roll_dispatcher)
      136    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/ma/core.py:1816(_check_mask_axis)
      392    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/gridspec.py:616(get_gridspec)
      109    0.000    0.000    0.006    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/collections.py:1462(set_color)
        9    0.000    0.000    0.404    0.045 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/backend_bases.py:3567(new_figure_manager)
       68    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/colorbar.py:1273(_get_extension_lengths)
      381    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/text.py:886(get_horizontalalignment)
       25    0.000    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/patches.py:237(update_from)
       18    0.000    0.000    0.014    0.001 <frozen importlib._bootstrap_external>:1399(_get_spec)
       25    0.000    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/pygraphviz/agraph.py:303(add_node)
      297    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/colors.py:1263(clip)
       34    0.000    0.000    0.003    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/colorbar.py:964(set_label)
       68    0.000    0.000    0.010    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/cm.py:405(_scale_norm)
       34    0.000    0.000    0.021    0.001 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/colorbar.py:1000(_set_scale)
       34    0.000    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/ma/core.py:2571(wrapped_method)
        4    0.000    0.000    0.000    0.000 {built-in method _thread.start_new_thread}
      231    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axes/_base.py:1173(get_axes_locator)
       68    0.000    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/colorbar.py:603(_update_dividers)
      136    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axes/_base.py:1739(<genexpr>)
        8    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/inspect.py:3050(_bind)
     12/4    0.000    0.000    0.610    0.152 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/artist.py:1408(_get_tightbbox_for_layout_only)
       24    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/mathtext.py:196(__init__)
        5    0.000    0.000    0.459    0.092 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/legend.py:708(draw)
       68    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/image.py:1004(get_extent)
       36    0.000    0.000    0.004    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/collections.py:803(set_alpha)
       75    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/mpl_toolkits/mplot3d/axes3d.py:1354(grid)
       68    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/offsetbox.py:674(add_artist)
       54    0.000    0.000    0.002    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/backend_bases.py:2415(mpl_connect)
      248    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/legend.py:1212(<genexpr>)
       68    0.000    0.000    0.006    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axis.py:2037(set_ticks)
     14/7    0.000    0.000    0.110    0.016 <frozen importlib._bootstrap_external>:877(exec_module)
       25    0.000    0.000    0.017    0.001 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/mpl_toolkits/mplot3d/art3d.py:1205(norm)
       24    0.000    0.000    0.043    0.002 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/artist.py:352(get_tightbbox)
       68    0.000    0.000    0.002    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/ma/core.py:299(minimum_fill_value)
       65    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/figure.py:2711(axes)
        5    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/patches.py:3923(get_path)
       68    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/colorbar.py:1374(_get_orientation_from_location)
       24    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:125(release)
       10    0.000    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/_api/__init__.py:369(warn_external)
        7    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axes/_base.py:2859(<listcomp>)
     12/3    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/sre_compile.py:87(_compile)
       75    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/mpl_toolkits/mplot3d/axis3d.py:238(get_rotate_label)
