Tue Jun 11 10:11:33 2024    stats_profiling.raw

         81264732 function calls (80879145 primitive calls) in 221.513 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     2227    0.001    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/core/shape_base.py:77(_atleast_2d_dispatcher)
      247    0.001    0.000    0.003    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/collections.py:584(set_linestyle)
      200    0.001    0.000    0.002    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axes/_base.py:2435(add_container)
      909    0.001    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/ma/core.py:3234(_scalar_heuristic)
      761    0.001    0.000    0.005    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axes/_base.py:2567(<listcomp>)
      638    0.001    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axis.py:1579(get_major_locator)
       32    0.001    0.000    0.004    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/lib/polynomial.py:172(roots)
        5    0.001    0.000    0.061    0.012 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/legend.py:808(_init_legend_box)
       34    0.001    0.000    0.011    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/colors.py:1008(_init)
      309    0.001    0.000    0.005    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axis.py:2445(get_ticks_position)
       25    0.001    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/colors.py:2247(direction)
       75    0.001    0.000    0.023    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/mpl_toolkits/mplot3d/art3d.py:358(do_3d_projection)
     1186    0.001    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:273(x1)
      244    0.001    0.000    0.039    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:1395(contains_branch_seperately)
      279    0.001    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/_pylab_helpers.py:100(get_active)
       25    0.001    0.000    0.538    0.022 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/mpl_toolkits/mplot3d/art3d.py:833(__init__)
       42    0.001    0.000    0.016    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axes/_base.py:406(_plot_args)
     1669    0.001    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axis.py:154(<dictcomp>)
       34    0.001    0.000    0.022    0.001 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axes/_axes.py:5680(_pcolorargs)
     2264    0.001    0.000    0.001    0.000 {method '__exit__' of 'numpy.nditer' objects}
      135    0.001    0.000    0.010    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/colors.py:1382(autoscale_None)
      152    0.001    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/ma/core.py:644(get_masked_subclass)
      133    0.001    0.000    0.062    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axes/_base.py:790(set_subplotspec)
       47    0.001    0.000    0.001    0.000 {built-in method posix.lstat}
      376    0.001    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/_collections_abc.py:844(values)
       34    0.001    0.000    0.045    0.001 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/colorbar.py:1118(_mesh)
  448/229    0.001    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/offsetbox.py:239(axes)
      133    0.001    0.000    0.019    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axes/_base.py:1077(_update_transScale)
      553    0.001    0.000    0.005    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/ma/core.py:1545(_shrink_mask)
        1    0.001    0.001    0.001    0.001 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/font_manager.py:1458(_get_font)
        6    0.001    0.000    0.002    0.000 /Users/federicasibilla/Documenti/Tesi/SIMULAZIONI/N_dynamics.py:82(death_birth_periodic)
      142    0.001    0.000    0.018    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/lib/arraysetops.py:766(isin)
      513    0.001    0.000    0.003    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/ma/core.py:1644(make_mask_none)
     1543    0.001    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/artist.py:604(get_url)
      283    0.001    0.000    0.005    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axes/_base.py:3486(get_xbound)
     2525    0.001    0.000    0.001    0.000 {built-in method pygraphviz._graphviz.agnameof}
       34    0.001    0.000    0.009    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:660(intersection)
      847    0.001    0.000    0.024    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:1705(__eq__)
      628    0.001    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/artist.py:269(<genexpr>)
      272    0.001    0.000    0.002    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/pyplot.py:893(gcf)
     1591    0.001    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/logging/__init__.py:1724(isEnabledFor)
      150    0.001    0.000    0.010    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/mpl_toolkits/mplot3d/proj3d.py:234(proj_points)
       34    0.001    0.000    0.020    0.001 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/image.py:685(set_data)
      379    0.001    0.000    0.009    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/cbook/__init__.py:235(_connect_picklable)
      224    0.001    0.000    0.009    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/offsetbox.py:217(__init__)
     2336    0.001    0.000    0.001    0.000 {method 'setdefault' of 'dict' objects}
      570    0.001    0.000    0.023    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axis.py:1334(<genexpr>)
      109    0.001    0.000    0.039    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/collections.py:1370(__init__)
       73    0.001    0.000    0.016    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/offsetbox.py:718(__init__)
      299    0.001    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axis.py:2458(get_minpos)
     2125    0.001    0.000    0.001    0.000 {method 'get_descent' of 'matplotlib.ft2font.FT2Font' objects}
     1250    0.001    0.000    0.002    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/pygraphviz/graphviz.py:180(agsafeset_label)
     2503    0.001    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/ticker.py:259(_set_locator)
     1455    0.001    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/lib/function_base.py:1320(_diff_dispatcher)
      557    0.001    0.000    0.005    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/artist.py:761(set_clip_box)
      108    0.001    0.000    0.002    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axes/_base.py:1766(set_box_aspect)
      198    0.001    0.000    0.004    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:1696(__init__)
      110    0.001    0.000    0.002    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/lib/function_base.py:5151(<listcomp>)
      133    0.001    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/backend_bases.py:2844(notify_axes_change)
      237    0.001    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/collections.py:213(get_offset_transform)
      105    0.001    0.000    0.001    0.000 {built-in method matplotlib._path.count_bboxes_overlapping_bbox}
      399    0.001    0.000    0.002    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/offsetbox.py:517(<listcomp>)
      175    0.001    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/mpl_toolkits/mplot3d/axis3d.py:193(get_minor_ticks)
       68    0.001    0.000    0.002    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axes/_base.py:1616(set_aspect)
       50    0.001    0.000    0.120    0.002 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/mpl_toolkits/mplot3d/axes3d.py:1370(tick_params)
      200    0.001    0.000    0.003    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/container.py:69(__init__)
      198    0.001    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axes/_base.py:235(set_prop_cycle)
      150    0.001    0.000    0.002    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/mpl_toolkits/mplot3d/art3d.py:351(set_segments)
      200    0.001    0.000    0.003    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/container.py:20(__init__)
       65    0.001    0.000    0.006    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axes/_base.py:3670(set_ylabel)
      897    0.001    0.000    0.001    0.000 {method 'get_width_height' of 'matplotlib.ft2font.FT2Font' objects}
       61    0.001    0.000    0.003    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/collections.py:234(get_datalim)
      626    0.001    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/networkx/classes/reportviews.py:788(<genexpr>)
       25    0.001    0.000    0.013    0.001 <frozen importlib._bootstrap_external>:1536(find_spec)
        1    0.001    0.001    8.796    8.796 /Users/federicasibilla/Documenti/Tesi/SIMULAZIONI/visualize.py:37(R_ongrid)
       34    0.001    0.000    0.030    0.001 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/colorbar.py:646(_do_extends)
      173    0.001    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/colors.py:762(__copy__)
      446    0.001    0.000    0.004    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axis.py:1237(_set_artist_props)
      238    0.001    0.000    0.008    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/colorbar.py:1298(_extend_lower)
       25    0.001    0.000    0.131    0.005 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/mpl_toolkits/mplot3d/art3d.py:923(set_verts)
       38    0.001    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/scipy/optimize/_lsq/common.py:18(intersect_trust_region)
     1490    0.001    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/core/numeric.py:2245(_isclose_dispatcher)
      489    0.001    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/text.py:584(_update_clip_properties)
      296    0.001    0.000    0.226    0.001 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/spines.py:208(register_axis)
      675    0.001    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/core/numeric.py:1380(<listcomp>)
       34    0.001    0.000    0.019    0.001 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axis.py:778(_set_axes_scale)
     1228    0.001    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/text.py:808(get_color)
        9    0.001    0.000   21.440    2.382 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/backend_bases.py:2241(print_figure)
        1    0.001    0.001    0.048    0.048 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/backends/backend_macosx.py:1(<module>)
      172    0.001    0.000    0.007    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/collections.py:736(set_facecolor)
      518    0.001    0.000    0.002    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/offsetbox.py:339(get_visible_children)
       75    0.001    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/mpl_toolkits/mplot3d/axis3d.py:285(_get_axis_line_edge_points)
     1313    0.001    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/__init__.py:301(wrapper)
     1230    0.001    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/ticker.py:1729(tick_values)
      582    0.001    0.000    0.002    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/cbook/__init__.py:1718(sanitize_sequence)
      337    0.001    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/core/fromnumeric.py:3176(ndim)
      396    0.001    0.000    0.223    0.001 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/spines.py:221(clear)
      202    0.001    0.000    0.004    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/path.py:466(cleaned)
       82    0.000    0.000    0.005    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axes/_base.py:2868(handle_single_axis)
        5    0.000    0.000    0.064    0.013 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/legend.py:345(__init__)
       16    0.000    0.000    0.002    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/bezier.py:239(polynomial_coefficients)
       14    0.000    0.000    0.036    0.003 <frozen importlib._bootstrap_external>:950(get_code)
     1250    0.000    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/pygraphviz/graphviz.py:147(agtail)
      248    0.000    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/_collections_abc.py:828(__contains__)
     1127    0.000    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/image.py:123(<genexpr>)
      399    0.000    0.000    0.002    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/offsetbox.py:519(<listcomp>)
       75    0.000    0.000    0.004    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/mpl_toolkits/mplot3d/art3d.py:364(<listcomp>)
      243    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/gridspec.py:199(<listcomp>)
      150    0.000    0.000    0.011    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/mpl_toolkits/mplot3d/axes3d.py:248(_tunit_cube)
       34    0.000    0.000    0.028    0.001 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/collections.py:1926(__init__)
       50    0.000    0.000    0.005    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/scipy/interpolate/_rgi.py:232(__init__)
      456    0.000    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/types.py:176(__get__)
      248    0.000    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/legend.py:1207(_get_legend_handles)
        1    0.000    0.000    0.702    0.702 /Users/federicasibilla/Documenti/Tesi/SIMULAZIONI/visualize.py:300(abundances)
     1516    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axis.py:376(<dictcomp>)
       68    0.000    0.000    0.005    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/ma/core.py:5859(max)
      734    0.000    0.000    0.000    0.000 {method 'rpartition' of 'str' objects}
     1038    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axis.py:1738(set_units)
       25    0.000    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/mpl_toolkits/mplot3d/proj3d.py:110(_view_transformation_uvw)
      141    0.000    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/gridspec.py:430(<dictcomp>)
        9    0.000    0.000    0.087    0.010 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/backend_bases.py:2813(__init__)
      497    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/core/fromnumeric.py:1136(_argmax_dispatcher)
      136    0.000    0.000    0.002    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/ma/core.py:285(_extremum_fill_value)
      255    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/figure.py:145(update)
      149    0.000    0.000    0.243    0.002 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axis.py:2233(__init__)
      152    0.000    0.000    0.015    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/ma/core.py:4244(__mul__)
       34    0.000    0.000    0.006    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/image.py:247(__init__)
     1516    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axis.py:389(<dictcomp>)
     1516    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axis.py:394(<dictcomp>)
     1250    0.000    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/pygraphviz/graphviz.py:144(aghead)
      200    0.000    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/mpl_toolkits/mplot3d/axes3d.py:717(get_ylim)
      781    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/colorbar.py:1308(_long_axis)
     1294    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/artist.py:840(get_alpha)
      650    0.000    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/networkx/classes/coreviews.py:80(__getitem__)
      486    0.000    0.000    0.000    0.000 {built-in method math.copysign}
        6    0.000    0.000    0.001    0.000 {method 'choice' of 'numpy.random.mtrand.RandomState' objects}
      105    0.000    0.000    0.002    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/core/shape_base.py:139(atleast_3d)
      172    0.000    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/collections.py:827(_set_mappable_flags)
       73    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/core/numeric.py:341(full_like)
       18    0.000    0.000    0.015    0.001 <frozen importlib._bootstrap>:921(_find_spec)
      223    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axes/_base.py:2446(_unit_change_handler)
       41    0.000    0.000    0.025    0.001 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/legend_handler.py:286(create_artists)
        9    0.000    0.000    5.489    0.610 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/PIL/Image.py:2347(save)
      142    0.000    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/backend_bases.py:3379(update)
     1552    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/font_manager.py:1112(score_style)
     1285    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/colors.py:1241(vmin)
      259    0.000    0.000    0.363    0.001 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/pyplot.py:2307(gca)
       75    0.000    0.000    0.006    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/mpl_toolkits/mplot3d/axis3d.py:206(_set_pane_pos)
    25/13    0.000    0.000    0.002    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/inspect.py:2375(_signature_from_callable)
        9    0.000    0.000    5.491    0.610 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/image.py:1569(imsave)
      228    0.000    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/markers.py:318(get_joinstyle)
      448    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axis.py:1180(<listcomp>)
    224/5    0.000    0.000    0.002    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/offsetbox.py:227(set_figure)
      311    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/legend.py:782(get_legend_handler)
       25    0.000    0.000    0.006    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/mpl_toolkits/mplot3d/axes3d.py:1183(_calc_view_axes)
       68    0.000    0.000    0.005    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/colorbar.py:1223(_uniform_y)
     1164    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/cm.py:589(norm)
       25    0.000    0.000    0.005    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/mpl_toolkits/mplot3d/proj3d.py:71(_view_axes)
      672    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/offsetbox.py:343(get_children)
     1082    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/ticker.py:1758(tick_values)
     1044    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/backend_bases.py:924(set_clip_rectangle)
      227    0.000    0.000    0.005    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axes/_base.py:1082(get_position)
      618    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axis.py:2163(<genexpr>)
      738    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/path.py:730(unit_rectangle)
     1252    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/colors.py:1252(vmax)
      133    0.000    0.000    0.003    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/figure.py:1611(sca)
       34    0.000    0.000    0.069    0.002 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/colorbar.py:581(_add_solids)
      172    0.000    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/collections.py:496(set_hatch)
       66    0.000    0.000    0.004    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/artist.py:866(_fully_clipped_to_axes)
      108    0.000    0.000    0.003    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axes/_base.py:3534(get_xlim)
       25    0.000    0.000    0.015    0.001 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:892(update_from_data_x)
      399    0.000    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/offsetbox.py:522(<listcomp>)
      130    0.000    0.000    0.005    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/offsetbox.py:1089(_get_anchored_bbox)
      435    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/offsetbox.py:125(<listcomp>)
      236    0.000    0.000    0.002    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/colors.py:1245(vmin)
     1145    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/core/multiarray.py:618(min_scalar_type)
       18    0.000    0.000    0.000    0.000 {method 'set_cursor' of '_macosx.FigureCanvas' objects}
       96    0.000    0.000    0.007    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axis.py:1771(set_label_text)
       50    0.000    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/scipy/interpolate/_rgi.py:264(_check_fill_value)
      563    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axis.py:761(get_scale)
      251    0.000    0.000    0.003    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axes/_base.py:3735(get_ybound)
       46    0.000    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/inspect.py:2637(__init__)
      200    0.000    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/mpl_toolkits/mplot3d/axes3d.py:721(get_zlim)
       99    0.000    0.000    0.002    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/gridspec.py:560(_from_subplot_args)
      237    0.000    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/collections.py:555(get_offsets)
      173    0.000    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/cm.py:78(__getitem__)
      281    0.000    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/collections.py:756(get_edgecolor)
       84    0.000    0.000    0.017    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axes/_base.py:241(__call__)
    36/23    0.000    0.000    0.216    0.009 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/offsetbox.py:485(<listcomp>)
       13    0.000    0.000    0.188    0.014 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/legend.py:691(_findoffset)
      198    0.000    0.000    0.002    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:2190(__init__)
      207    0.000    0.000    0.010    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/cm.py:575(set_cmap)
      651    0.000    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/cbook/__init__.py:115(__hash__)
     1295    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/scale.py:96(__init__)
       25    0.000    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/mpl_toolkits/mplot3d/axes3d.py:384(set_box_aspect)
     1228    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/backend_bases.py:665(flipy)
       13    0.000    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/inspect.py:2280(_signature_from_function)
      275    0.000    0.000    0.005    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/ma/core.py:3089(<listcomp>)
      294    0.000    0.000    0.361    0.001 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/figure.py:1617(gca)
